Distance_(pixels),Gray_Value
653,42.0000
654,44.0000
655,40.6667
656,42.6667
657,43.0000
658,41.0000
659,41.0000
660,42.6667
661,42.3333
662,43.0000
663,42.0000
664,42.6667
665,43.0000
666,42.6667
667,42.6667
668,43.6667
669,44.0000
670,44.0000
671,43.0000
672,43.6667
673,44.0000
674,44.0000
675,44.0000
676,43.0000
677,42.3333
678,43.6667
679,45.6667
680,46.3333
681,46.0000
682,46.0000
683,45.0000
684,45.0000
685,45.6667
686,46.6667
687,45.3333
688,44.0000
689,46.0000
690,46.0000
691,47.0000
692,48.0000
693,48.3333
694,48.0000
695,48.6667
696,47.6667
697,48.6667
698,49.0000
699,48.6667
700,51.3333
701,49.6667
702,50.3333
703,49.6667
704,49.0000
705,49.6667
706,51.3333
707,50.6667
708,52.0000
709,53.3333
710,53.3333
711,52.3333
712,51.3333
713,51.6667
714,54.0000
715,53.3333
716,54.0000
717,53.0000
718,54.0000
719,53.0000
720,55.0000
721,54.6667
722,55.6667
723,57.0000
724,57.3333
725,59.6667
726,58.6667
727,58.0000
728,59.6667
729,59.3333
730,61.0000
731,60.0000
732,61.0000
733,60.0000
734,62.0000
735,64.3333
736,63.6667
737,63.3333
738,63.6667
739,63.0000
740,65.6667
741,63.0000
742,65.6667
743,67.0000
744,67.3333
745,67.0000
746,68.0000
747,69.3333
748,69.6667
749,68.6667
750,69.6667
751,69.6667
752,72.3333
753,72.3333
754,72.6667
755,72.0000
756,72.3333
757,73.0000
758,73.3333
759,73.3333
760,73.6667
761,75.3333
762,73.3333
763,73.3333
764,74.3333
765,76.6667
766,77.3333
767,76.3333
768,76.0000
769,75.6667
770,76.0000
771,76.6667
772,76.3333
773,78.0000
774,78.0000
775,77.6667
776,78.0000
777,78.6667
778,77.6667
779,79.0000
780,78.3333
781,77.0000
782,78.3333
783,79.6667
784,78.3333
785,77.3333
786,78.0000
787,78.6667
788,80.0000
789,78.3333
790,79.6667
791,78.0000
792,77.6667
793,78.3333
794,78.6667
795,79.0000
796,79.6667
797,80.6667
798,80.0000
799,79.6667
800,80.6667
801,78.6667
802,79.6667
803,79.0000
804,80.0000
805,80.3333
806,79.6667
807,77.6667
808,79.6667
809,80.6667
810,81.0000
811,80.0000
812,80.0000
813,79.3333
814,80.3333
815,80.0000
816,80.0000
817,79.6667
818,81.0000
819,80.6667
820,80.3333
821,80.6667
822,80.6667
823,78.6667
824,79.0000
825,79.6667
826,81.0000
827,82.6667
828,80.6667
829,79.3333
830,80.0000
831,80.3333
832,80.3333
833,78.0000
834,80.6667
835,80.6667
836,81.0000
837,80.6667
838,81.0000
839,82.3333
840,81.0000
841,81.3333
842,81.6667
843,80.0000
844,81.3333
845,82.0000
846,82.3333
847,80.6667
848,81.6667
849,81.0000
850,82.0000
851,79.6667
852,80.3333
853,81.6667
854,82.0000
855,82.0000
856,82.0000
857,81.0000
858,81.6667
859,83.0000
860,82.3333
861,79.3333
862,81.6667
863,81.6667
864,81.6667
865,80.6667
866,82.6667
867,83.6667
868,82.3333
869,82.0000
870,82.6667
871,81.6667
872,82.0000
873,82.6667
874,82.6667
875,80.3333
876,81.0000
877,82.6667
878,83.0000
879,83.0000
880,83.0000
881,82.3333
882,83.3333
883,81.6667
884,82.6667
885,81.0000
886,81.6667
887,83.0000
888,84.0000
889,83.6667
890,83.6667
891,84.3333
892,83.3333
893,85.0000
894,83.3333
895,81.6667
896,82.0000
897,82.0000
898,82.6667
899,82.6667
900,82.0000
901,82.0000
902,82.3333
903,83.6667
904,83.0000
905,83.3333
906,83.0000
907,82.3333
908,82.6667
909,83.3333
910,83.0000
911,83.6667
912,83.0000
913,81.3333
914,82.0000
915,82.6667
916,83.0000
917,82.3333
918,84.0000
919,84.6667
920,84.3333
921,83.0000
922,84.0000
923,85.3333
924,84.0000
925,82.3333
926,82.6667
927,81.0000
928,83.0000
929,84.6667
930,83.3333
931,82.3333
932,84.0000
933,85.0000
934,84.3333
935,84.3333
936,84.3333
937,83.0000
938,82.3333
939,83.3333
940,84.3333
941,83.3333
942,84.3333
943,84.3333
944,84.0000
945,83.0000
946,82.6667
947,82.6667
948,85.0000
949,85.6667
950,84.3333
951,83.3333
952,85.0000
953,84.0000
954,85.0000
955,83.6667
956,83.3333
957,84.3333
958,84.0000
959,83.0000
960,83.3333
961,83.3333
962,84.0000
963,84.3333
964,84.3333
965,84.6667
966,85.3333
967,85.3333
968,84.3333
969,83.3333
970,84.0000
971,85.0000
972,84.3333
973,85.0000
974,84.3333
975,83.3333
976,84.0000
977,84.0000
978,84.6667
979,84.3333
980,85.0000
981,84.3333
982,84.3333
983,85.0000
984,84.3333
985,83.3333
986,85.0000
987,85.0000
988,85.0000
989,83.3333
990,84.3333
991,84.3333
992,86.0000
993,85.3333
994,84.3333
995,84.3333
996,85.0000
997,84.0000
998,83.6667
999,84.3333
1000,85.0000
1001,84.3333
1002,85.6667
1003,85.0000
1004,85.0000
1005,84.3333
1006,85.3333
1007,84.3333
1008,85.0000
1009,87.0000
1010,85.0000
1011,87.3333
1012,85.6667
1013,85.0000
1014,84.3333
1015,84.3333
1016,85.0000
1017,83.0000
1018,85.0000
1019,86.0000
1020,85.0000
1021,85.0000
1022,85.0000
1023,85.3333
1024,86.3333
1025,85.6667
1026,85.6667
1027,86.3333
1028,86.6667
1029,85.6667
1030,85.0000
1031,84.0000
1032,85.0000
1033,84.3333
1034,84.3333
1035,84.3333
1036,85.0000
1037,84.6667
1038,85.3333
1039,84.3333
1040,85.0000
1041,84.0000
1042,85.0000
1043,84.3333
1044,86.0000
1045,84.3333
1046,85.0000
1047,84.3333
1048,85.0000
1049,85.6667
1050,85.6667
1051,87.0000
1052,87.0000
1053,85.3333
1054,86.0000
1055,85.6667
1056,85.0000
1057,85.3333
1058,86.6667
1059,85.6667
1060,84.3333
1061,84.0000
1062,84.3333
1063,84.0000
1064,85.3333
1065,84.0000
1066,86.0000
1067,84.0000
1068,85.0000
1069,85.6667
1070,85.6667
1071,85.3333
1072,86.3333
1073,86.6667
1074,85.0000
1075,85.3333
1076,85.6667
1077,85.0000
1078,85.6667
1079,84.0000
1080,83.3333
1081,85.0000
1082,86.3333
1083,86.6667
1084,85.0000
1085,86.0000
1086,85.6667
1087,85.6667
1088,85.6667
1089,85.0000
1090,84.6667
1091,85.0000
1092,84.3333
1093,85.0000
1094,86.0000
1095,85.6667
1096,85.6667
1097,84.0000
1098,85.0000
1099,85.0000
1100,85.0000
1101,84.3333
1102,85.0000
1103,85.6667
1104,85.6667
1105,86.3333
1106,86.3333
1107,85.0000
1108,85.0000
1109,87.0000
1110,86.3333
1111,84.3333
1112,85.6667
1113,85.0000
1114,84.3333
1115,84.6667
1116,85.6667
1117,85.6667
1118,86.3333
1119,85.0000
1120,84.3333
1121,85.6667
1122,87.3333
1123,85.6667
1124,85.0000
1125,84.3333
1126,84.6667
1127,85.0000
1128,85.0000
1129,84.3333
1130,85.3333
1131,85.0000
1132,84.3333
1133,85.6667
1134,85.3333
1135,85.6667
1136,85.3333
1137,84.3333
1138,85.6667
1139,85.0000
1140,85.0000
1141,84.3333
1142,86.3333
1143,86.6667
1144,87.3333
1145,87.6667
1146,85.3333
1147,84.3333
1148,85.6667
1149,84.3333
1150,85.6667
1151,85.0000
1152,85.6667
1153,85.3333
1154,86.0000
1155,85.3333
1156,85.0000
1157,86.3333
1158,85.6667
1159,85.6667
1160,85.6667
1161,85.6667
1162,85.3333
1163,85.3333
1164,86.0000
1165,84.6667
1166,86.0000
1167,88.0000
1168,86.3333
1169,85.6667
1170,85.6667
1171,85.6667
1172,85.6667
1173,86.3333
1174,83.6667
1175,83.6667
1176,86.0000
1177,86.3333
1178,85.6667
1179,84.6667
1180,84.3333
1181,85.6667
1182,85.6667
1183,86.3333
1184,85.6667
1185,85.6667
1186,85.6667
1187,87.6667
1188,85.6667
1189,86.0000
1190,86.3333
1191,86.0000
1192,85.6667
1193,85.6667
1194,86.3333
1195,85.6667
1196,87.3333
1197,85.6667
1198,85.6667
1199,86.3333
1200,85.3333
1201,83.3333
1202,85.3333
1203,85.0000
1204,86.0000
1205,86.3333
1206,86.3333
1207,85.3333
1208,87.3333
1209,86.6667
1210,85.6667
1211,86.3333
1212,85.0000
1213,86.0000
1214,85.6667
1215,85.6667
1216,85.0000
1217,86.3333
1218,85.0000
1219,86.3333
1220,86.3333
1221,87.0000
1222,86.3333
1223,85.6667
1224,84.3333
1225,85.3333
1226,85.6667
1227,85.3333
1228,86.3333
1229,85.0000
1230,85.6667
1231,86.0000
1232,86.3333
1233,85.3333
1234,86.6667
1235,86.6667
1236,85.6667
1237,84.3333
1238,85.3333
1239,84.0000
1240,85.6667
1241,85.0000
1242,84.6667
1243,84.6667
1244,84.6667
1245,85.6667
1246,85.6667
1247,85.0000
1248,85.0000
1249,83.3333
1250,85.0000
1251,84.3333
1252,85.3333
1253,86.3333
1254,86.0000
1255,85.0000
1256,85.6667
1257,85.6667
1258,85.0000
1259,85.6667
1260,85.6667
1261,85.0000
1262,85.3333
1263,84.6667
1264,85.0000
1265,85.0000
1266,85.6667
1267,85.0000
1268,85.0000
1269,86.0000
1270,85.6667
1271,85.6667
1272,84.6667
1273,84.3333
1274,85.6667
1275,85.0000
1276,85.3333
1277,85.6667
1278,85.0000
1279,85.0000
1280,85.0000
1281,85.6667
1282,85.0000
1283,84.6667
1284,85.0000
1285,85.0000
1286,84.6667
1287,86.6667
1288,85.0000
1289,85.6667
1290,85.6667
1291,84.3333
1292,84.6667
1293,84.6667
1294,84.3333
1295,84.3333
1296,84.3333
1297,83.3333
1298,84.0000
1299,83.6667
1300,85.0000
1301,84.6667
1302,85.6667
1303,85.0000
1304,84.3333
1305,85.3333
1306,84.0000
1307,84.6667
1308,85.3333
1309,82.6667
1310,83.6667
1311,85.3333
1312,85.0000
1313,84.0000
1314,85.3333
1315,85.0000
1316,85.6667
1317,84.6667
1318,83.3333
1319,83.0000
1320,83.3333
1321,84.0000
1322,84.3333
1323,84.0000
1324,83.3333
1325,82.6667
1326,84.0000
1327,84.3333
1328,83.6667
1329,83.6667
1330,84.0000
1331,83.0000
1332,83.3333
1333,84.6667
1334,84.3333
1335,85.3333
1336,82.6667
1337,82.6667
1338,83.0000
1339,83.6667
1340,83.0000
1341,82.3333
1342,81.0000
1343,81.3333
1344,83.0000
1345,83.0000
1346,84.0000
1347,84.0000
1348,82.6667
1349,81.6667
1350,81.6667
1351,81.6667
1352,82.0000
1353,82.0000
1354,82.3333
1355,81.3333
1356,82.6667
1357,84.0000
1358,82.6667
1359,82.3333
1360,83.3333
1361,81.6667
1362,83.6667
1363,83.3333
1364,82.0000
1365,83.3333
1366,81.0000
1367,79.0000
1368,82.6667
1369,81.0000
1370,81.6667
1371,81.3333
1372,81.3333
1373,79.3333
1374,80.6667
1375,80.3333
1376,81.0000
1377,79.0000
1378,79.6667
1379,79.3333
1380,81.0000
1381,81.6667
1382,82.3333
1383,79.3333
1384,79.6667
1385,79.3333
1386,80.3333
1387,81.0000
1388,80.6667
1389,80.0000
1390,79.0000
1391,79.3333
1392,79.6667
1393,79.6667
1394,79.6667
1395,80.0000
1396,79.6667
1397,80.3333
1398,79.6667
1399,79.3333
1400,79.0000
1401,78.3333
1402,79.3333
1403,78.3333
1404,78.3333
1405,78.0000
1406,77.6667
1407,79.6667
1408,78.3333
1409,78.0000
1410,77.6667
1411,78.0000
1412,77.3333
1413,76.6667
1414,75.6667
1415,75.3333
1416,77.0000
1417,74.6667
1418,75.0000
1419,74.3333
1420,74.6667
1421,75.0000
1422,74.6667
1423,75.0000
1424,74.6667
1425,73.6667
1426,73.3333
1427,73.0000
1428,72.0000
1429,71.3333
1430,71.3333
1431,69.3333
1432,69.6667
1433,69.0000
1434,69.0000
1435,69.6667
1436,68.3333
1437,68.3333
1438,69.3333
1439,67.3333
1440,67.3333
1441,67.6667
1442,65.0000
1443,65.3333
1444,66.0000
1445,64.3333
1446,64.0000
1447,63.0000
1448,63.0000
1449,62.6667
1450,63.6667
1451,63.0000
1452,62.3333
1453,60.6667
1454,61.3333
1455,59.6667
1456,60.0000
1457,59.3333
1458,58.6667
1459,56.6667
1460,59.0000
1461,57.3333
1462,57.6667
1463,57.0000
1464,56.0000
1465,56.6667
1466,55.0000
1467,55.6667
1468,54.0000
1469,52.3333
1470,52.3333
1471,53.0000
1472,52.0000
1473,53.6667
1474,50.3333
1475,50.6667
1476,50.3333
1477,49.0000
1478,50.3333
1479,49.6667
1480,50.6667
1481,49.3333
1482,48.3333
1483,48.6667
1484,48.0000
1485,47.6667
1486,48.0000
1487,46.0000
1488,47.0000
1489,46.6667
1490,46.0000
1491,46.0000
1492,46.0000
1493,45.3333
1494,46.3333
1495,45.6667
1496,45.6667
1497,45.6667
1498,45.6667
1499,44.0000
1500,45.6667
1501,45.3333
1502,45.0000
1503,44.0000
1504,45.3333
1505,44.0000
1506,44.3333
1507,44.3333
1508,45.0000
1509,43.0000
1510,44.6667
1511,43.0000
1512,43.6667
1513,43.0000
1514,44.6667
1515,45.6667
1516,44.6667
1517,43.6667
1518,43.6667
1519,43.6667
1520,44.0000
1521,44.3333
1522,43.6667
1523,42.6667
1524,43.6667
1525,41.6667
1526,43.3333
1527,44.0000
1528,42.6667
1529,38.6667
1530,40.3333
1531,41.3333
1532,40.0000
1533,39.6667
1534,41.0000
1535,40.0000
1536,42.0000
1537,41.0000
1538,41.0000
1539,40.3333
1540,40.3333
1541,40.0000
1542,41.0000
1543,41.3333
1544,42.0000
1545,41.0000
1546,41.0000
1547,41.3333
1548,42.0000
1549,42.3333
1550,42.0000
1551,41.3333
1552,41.6667
1553,40.6667
1554,42.0000
1555,41.3333
1556,40.3333
1557,39.0000
1558,39.3333
1559,38.3333
1560,39.3333
1561,40.0000
1562,39.6667
1563,39.6667
1564,39.6667
1565,39.0000
1566,39.6667
1567,39.6667
1568,39.6667
1569,40.0000
1570,40.0000
1571,39.6667
1572,38.3333
1573,39.3333
1574,39.6667
1575,37.0000
1576,38.6667
1577,39.0000
1578,39.3333
1579,37.3333
1580,37.3333
1581,39.3333
1582,38.0000
1583,38.3333
1584,36.6667
1585,39.0000
1586,39.6667
1587,39.3333
1588,37.6667
1589,35.6667
1590,36.3333
1591,35.6667
1592,39.0000
1593,37.3333
1594,37.3333
1595,37.0000
1596,38.3333
1597,37.3333
1598,38.3333
1599,37.0000
1600,38.3333
1601,38.0000
1602,37.3333
1603,37.3333
1604,38.0000
1605,38.0000
1606,37.0000
1607,35.3333
1608,36.6667
1609,38.6667
1610,35.0000
1611,33.3333
1612,34.6667
1613,34.6667
1614,35.0000
1615,34.6667
1616,34.0000
1617,34.6667
1618,33.6667
1619,35.3333
1620,35.0000
1621,34.6667
1622,34.6667
1623,36.6667
1624,35.0000
1625,34.3333
1626,34.3333
1627,34.3333
1628,33.0000
1629,33.3333
1630,33.6667
1631,33.6667
1632,35.3333
1633,34.6667
1634,35.0000
1635,33.3333
1636,34.6667
1637,35.6667
1638,34.3333
1639,31.6667
1640,34.6667
1641,33.3333
1642,33.0000
1643,34.0000
1644,33.6667
1645,33.3333
1646,0.0000
1647,0.0000
1648,0.0000
1649,0.0000
1650,0.0000
1651,0.0000
1652,0.0000
1653,0.0000
1654,0.0000
1655,0.0000
1656,0.0000
1657,0.0000
1658,0.0000
1659,0.0000
1660,0.0000
1661,0.0000
1662,0.0000
1663,0.0000
1664,0.0000
1665,0.0000
1666,0.0000
1667,0.0000
1668,0.0000
1669,0.0000
1670,0.0000
1671,0.0000
1672,0.0000
1673,0.0000
1674,0.0000
1675,0.0000
1676,0.0000
1677,0.0000
1678,0.0000
1679,0.0000
1680,0.0000
1681,0.0000
1682,0.0000
1683,0.0000
1684,0.0000
1685,0.0000
1686,0.0000
1687,0.0000
1688,0.0000
1689,0.0000
1690,0.0000
1691,0.0000
1692,0.0000
1693,0.0000
1694,0.0000
1695,0.0000
1696,0.0000
1697,0.0000
1698,0.0000
1699,0.0000
1700,0.0000
1701,0.0000
1702,0.0000
1703,0.0000
1704,0.0000
1705,0.0000
1706,0.0000
1707,0.0000
1708,0.0000
1709,0.0000
1710,0.0000
1711,0.0000
1712,0.0000
1713,0.0000
1714,0.0000
1715,0.0000
1716,0.0000
1717,0.0000
1718,0.0000
1719,0.0000
1720,0.0000
1721,0.0000
1722,0.0000
1723,0.0000
1724,0.0000
1725,0.0000
1726,0.0000
1727,0.0000
1728,0.0000
1729,0.0000
1730,0.0000
1731,0.0000
1732,0.0000
1733,0.0000
1734,0.0000
1735,0.0000
1736,0.0000
1737,0.0000
1738,0.0000
1739,0.0000
1740,0.0000
1741,0.0000
1742,0.0000
1743,0.0000
1744,0.0000
1745,0.0000
1746,0.0000
1747,0.0000
1748,0.0000
1749,0.0000
1750,0.0000
1751,0.0000
1752,0.0000
1753,0.0000
1754,0.0000
1755,0.0000
1756,0.0000
1757,0.0000
1758,0.0000
1759,0.0000
1760,0.0000
1761,0.0000
1762,0.0000
1763,0.0000
1764,0.0000
1765,0.0000
1766,0.0000
1767,0.0000
1768,0.0000
1769,0.0000
1770,0.0000
1771,0.0000
1772,0.0000
1773,0.0000
1774,0.0000
1775,0.0000
1776,0.0000
1777,0.0000
1778,0.0000
1779,0.0000
1780,0.0000
1781,0.0000
1782,0.0000
1783,0.0000
1784,0.0000
1785,0.0000
1786,0.0000
1787,0.0000
1788,0.0000
1789,0.0000
1790,0.0000
1791,0.0000
1792,0.0000
1793,0.0000
1794,0.0000
1795,0.0000
1796,0.0000
1797,0.0000
1798,0.0000
1799,0.0000
1800,0.0000
1801,0.0000
1802,0.0000
1803,0.0000
1804,0.0000
1805,0.0000
1806,0.0000
1807,0.0000
1808,0.0000
1809,0.0000
1810,0.0000
1811,0.0000
1812,0.0000
1813,0.0000
1814,0.0000
1815,0.0000
1816,0.0000
1817,0.0000
1818,0.0000
1819,0.0000
1820,0.0000
1821,0.0000
1822,0.0000
1823,0.0000
1824,0.0000
1825,0.0000
1826,0.0000
1827,0.0000
1828,0.0000
1829,0.0000
1830,0.0000
1831,0.0000
1832,0.0000
1833,0.0000
1834,0.0000
1835,0.0000
1836,0.0000
1837,0.0000
1838,0.0000
1839,0.0000
1840,0.0000
1841,0.0000
1842,0.0000
1843,0.0000
1844,0.0000
1845,0.0000
1846,0.0000
1847,0.0000
1848,0.0000
1849,0.0000
1850,0.0000
1851,0.0000
1852,0.0000
