Distance_(pixels),Gray_Value
149,62.0000
150,65.0000
151,64.3333
152,65.3333
153,63.3333
154,64.0000
155,64.6667
156,66.0000
157,64.6667
158,65.0000
159,64.3333
160,63.6667
161,63.0000
162,65.0000
163,64.6667
164,65.6667
165,64.6667
166,65.0000
167,64.6667
168,65.3333
169,65.3333
170,65.3333
171,66.0000
172,66.0000
173,65.0000
174,65.3333
175,65.6667
176,65.0000
177,66.6667
178,66.6667
179,67.0000
180,66.6667
181,66.6667
182,66.6667
183,65.6667
184,65.0000
185,63.3333
186,65.0000
187,65.6667
188,66.0000
189,65.6667
190,66.6667
191,68.3333
192,66.6667
193,67.0000
194,66.6667
195,66.3333
196,66.6667
197,66.6667
198,67.3333
199,67.0000
200,67.6667
201,66.3333
202,68.0000
203,68.0000
204,67.0000
205,68.0000
206,67.3333
207,66.6667
208,67.6667
209,67.6667
210,66.0000
211,67.0000
212,66.6667
213,65.3333
214,68.0000
215,67.3333
216,67.0000
217,66.6667
218,67.3333
219,68.0000
220,68.0000
221,66.0000
222,67.6667
223,65.3333
224,65.0000
225,66.0000
226,66.0000
227,68.3333
228,68.3333
229,66.3333
230,66.3333
231,67.0000
232,67.0000
233,67.0000
234,68.6667
235,68.0000
236,68.3333
237,68.0000
238,69.0000
239,67.6667
240,68.0000
241,68.0000
242,68.3333
243,68.0000
244,67.3333
245,68.3333
246,68.0000
247,68.6667
248,68.3333
249,67.3333
250,67.3333
251,67.3333
252,69.3333
253,68.3333
254,69.6667
255,70.3333
256,69.3333
257,69.0000
258,68.0000
259,68.6667
260,68.3333
261,68.0000
262,68.0000
263,68.6667
264,68.3333
265,68.3333
266,68.3333
267,69.3333
268,68.6667
269,69.0000
270,69.3333
271,68.3333
272,69.3333
273,69.3333
274,69.0000
275,68.3333
276,69.0000
277,69.6667
278,70.0000
279,69.6667
280,68.3333
281,68.3333
282,68.0000
283,68.3333
284,67.6667
285,67.3333
286,68.3333
287,68.6667
288,69.0000
289,68.6667
290,68.6667
291,68.6667
292,68.6667
293,70.6667
294,69.0000
295,68.0000
296,69.0000
297,69.6667
298,69.6667
299,70.0000
300,69.0000
301,69.0000
302,70.6667
303,70.3333
304,70.3333
305,68.6667
306,69.6667
307,70.6667
308,70.3333
309,70.6667
310,70.6667
311,69.3333
312,69.0000
313,68.3333
314,70.6667
315,71.6667
316,71.0000
317,69.6667
318,69.6667
319,68.3333
320,69.6667
321,69.6667
322,70.6667
323,70.3333
324,70.3333
325,69.6667
326,70.3333
327,69.6667
328,69.0000
329,69.0000
330,69.6667
331,69.6667
332,70.3333
333,70.3333
334,69.0000
335,68.3333
336,70.0000
337,69.6667
338,69.6667
339,70.6667
340,69.3333
341,70.0000
342,69.6667
343,69.3333
344,69.3333
345,70.0000
346,71.3333
347,71.3333
348,70.6667
349,69.6667
350,69.3333
351,69.3333
352,69.6667
353,70.3333
354,70.3333
355,68.3333
356,69.6667
357,70.6667
358,69.6667
359,69.6667
360,70.6667
361,69.6667
362,69.6667
363,70.6667
364,70.6667
365,70.3333
366,70.6667
367,72.0000
368,70.3333
369,69.3333
370,69.6667
371,69.6667
372,70.3333
373,70.6667
374,70.0000
375,69.6667
376,70.3333
377,70.0000
378,70.3333
379,69.3333
380,69.0000
381,69.6667
382,70.3333
383,71.6667
384,70.3333
385,69.3333
386,69.3333
387,69.0000
388,69.6667
389,69.6667
390,69.6667
391,70.3333
392,69.0000
393,69.0000
394,69.0000
395,69.6667
396,69.6667
397,69.6667
398,69.6667
399,69.0000
400,69.6667
401,70.0000
402,70.6667
403,69.6667
404,70.6667
405,71.3333
406,70.6667
407,71.3333
408,70.3333
409,70.3333
410,69.6667
411,70.3333
412,70.3333
413,69.3333
414,70.0000
415,70.3333
416,70.6667
417,69.6667
418,70.6667
419,69.3333
420,70.3333
421,69.0000
422,70.6667
423,68.6667
424,70.6667
425,70.0000
426,73.3333
427,72.0000
428,70.6667
429,69.6667
430,69.6667
431,68.3333
432,69.0000
433,70.3333
434,70.6667
435,70.0000
436,70.3333
437,69.6667
438,69.3333
439,69.6667
440,69.6667
441,71.6667
442,70.3333
443,69.6667
444,70.6667
445,72.0000
446,71.3333
447,69.6667
448,69.6667
449,72.0000
450,69.6667
451,69.6667
452,71.3333
453,70.3333
454,70.6667
455,70.3333
456,70.3333
457,69.6667
458,71.6667
459,71.0000
460,71.3333
461,70.0000
462,69.6667
463,69.3333
464,70.3333
465,70.6667
466,70.0000
467,70.3333
468,70.6667
469,72.0000
470,70.6667
471,70.6667
472,69.6667
473,68.6667
474,69.3333
475,70.3333
476,71.0000
477,70.3333
478,69.6667
479,70.3333
480,69.6667
481,68.6667
482,70.3333
483,70.3333
484,69.6667
485,71.3333
486,70.6667
487,68.6667
488,69.6667
489,68.0000
490,69.6667
491,69.6667
492,69.6667
493,69.0000
494,69.6667
495,69.0000
496,69.6667
497,69.6667
498,70.6667
499,71.0000
500,71.3333
501,71.3333
502,69.6667
503,69.6667
504,69.3333
505,68.3333
506,69.6667
507,70.0000
508,70.3333
509,70.3333
510,71.0000
511,71.6667
512,71.0000
513,70.6667
514,70.0000
515,69.3333
516,70.0000
517,69.6667
518,69.0000
519,66.3333
520,69.3333
521,70.3333
522,69.6667
523,71.3333
524,69.0000
525,67.3333
526,68.3333
527,70.6667
528,70.6667
529,69.0000
530,69.6667
531,71.0000
532,70.3333
533,69.6667
534,69.0000
535,69.6667
536,69.0000
537,68.3333
538,70.3333
539,69.6667
540,69.6667
541,70.3333
542,69.6667
543,68.3333
544,69.3333
545,68.3333
546,70.3333
547,70.3333
548,69.3333
549,69.0000
550,69.6667
551,69.6667
552,69.6667
553,68.3333
554,69.6667
555,71.6667
556,70.3333
557,68.6667
558,70.3333
559,68.6667
560,68.6667
561,70.3333
562,68.6667
563,67.6667
564,71.0000
565,69.0000
566,69.0000
567,69.3333
568,68.3333
569,67.6667
570,69.0000
571,68.3333
572,69.0000
573,69.0000
574,69.0000
575,69.3333
576,68.3333
577,68.3333
578,68.0000
579,68.3333
580,67.0000
581,65.6667
582,68.0000
583,68.3333
584,67.6667
585,67.6667
586,69.0000
587,68.3333
588,69.0000
589,68.0000
590,67.6667
591,68.3333
592,67.6667
593,67.6667
594,68.0000
595,67.0000
596,67.0000
597,67.0000
598,68.3333
599,67.0000
600,66.0000
601,66.6667
602,66.6667
603,67.0000
604,67.3333
605,66.6667
606,66.6667
607,67.0000
608,67.3333
609,66.6667
610,67.6667
611,67.3333
612,66.6667
613,66.6667
614,67.6667
615,67.0000
616,67.3333
617,66.0000
618,66.0000
619,67.0000
620,66.0000
621,66.0000
622,65.3333
623,66.6667
624,65.6667
625,67.0000
626,67.0000
627,67.3333
628,66.6667
629,64.6667
630,66.6667
631,66.6667
632,67.0000
633,67.6667
634,67.3333
635,66.6667
636,66.6667
637,65.0000
638,64.6667
639,65.6667
640,65.6667
641,65.6667
642,65.0000
643,66.0000
644,66.0000
645,65.0000
646,66.0000
647,65.3333
648,65.3333
649,66.0000
650,65.0000
651,63.6667
652,65.6667
653,65.6667
654,65.0000
655,63.6667
656,64.6667
657,65.3333
658,64.6667
659,63.3333
660,65.0000
661,64.0000
662,64.6667
663,63.0000
664,63.6667
665,64.6667
666,63.0000
667,61.6667
668,62.3333
669,62.6667
670,64.3333
671,65.0000
672,63.6667
673,63.3333
674,64.3333
675,64.6667
676,63.6667
677,62.0000
678,63.0000
679,61.3333
680,61.6667
681,62.0000
682,62.0000
683,61.3333
684,61.3333
685,61.6667
686,63.0000
687,63.0000
688,62.3333
689,61.0000
690,63.0000
691,62.3333
692,62.3333
693,60.0000
694,61.0000
695,61.3333
696,62.6667
697,61.6667
698,60.3333
699,59.0000
700,60.0000
701,58.3333
702,59.0000
703,60.0000
704,60.6667
705,60.6667
706,60.0000
707,59.3333
708,60.0000
709,58.3333
710,59.0000
711,59.0000
712,59.0000
713,58.3333
714,58.3333
715,59.3333
716,59.0000
717,58.3333
718,57.6667
719,58.3333
720,58.0000
721,58.3333
722,57.3333
723,55.0000
724,56.6667
725,56.0000
726,56.6667
727,57.3333
728,56.6667
729,55.6667
730,56.6667
731,56.0000
732,55.6667
733,55.6667
734,56.0000
735,57.0000
736,58.3333
737,57.6667
738,55.6667
739,56.6667
740,55.6667
741,55.0000
742,55.6667
743,56.3333
744,55.6667
745,53.6667
746,53.6667
747,55.6667
748,54.0000
749,53.6667
750,54.6667
751,53.6667
752,53.0000
753,53.6667
754,52.6667
755,52.3333
756,53.6667
757,52.0000
758,54.3333
759,53.3333
760,53.3333
761,54.3333
762,52.3333
763,51.3333
764,51.3333
765,51.3333
766,52.0000
767,50.6667
768,50.6667
769,50.6667
770,52.3333
771,52.0000
772,50.6667
773,49.0000
774,50.6667
775,49.6667
776,49.6667
777,49.3333
778,51.3333
779,50.6667
780,50.6667
781,49.3333
782,49.6667
783,49.0000
784,50.6667
785,50.6667
786,50.6667
787,48.6667
788,48.0000
789,49.0000
790,48.0000
791,49.3333
792,48.3333
793,47.6667
794,48.6667
795,48.0000
796,48.6667
797,46.3333
798,48.0000
799,47.3333
800,48.6667
801,46.6667
802,46.6667
803,46.0000
804,47.6667
805,48.3333
806,48.0000
807,47.0000
808,46.0000
809,45.3333
810,46.6667
811,46.3333
812,46.3333
813,46.3333
814,45.0000
815,43.6667
816,45.3333
